index_id,date_anio,date,day_week,close,open,high,low,adj_close,volume,month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12
05608,1952,1952-06-13,4,24.37,24.37,24.37,24.37,24.37,1130000,0,0,0,0,0,1,0,0,0,0,0,0
05609,1952,1952-06-16,0,24.3,24.3,24.3,24.3,24.3,980000,0,0,0,0,0,1,0,0,0,0,0,0
05610,1952,1952-06-17,1,24.33,24.33,24.33,24.33,24.33,920000,0,0,0,0,0,1,0,0,0,0,0,0
05611,1952,1952-06-18,2,24.43,24.43,24.43,24.43,24.43,1270000,0,0,0,0,0,1,0,0,0,0,0,0
05612,1952,1952-06-19,3,24.51,24.51,24.51,24.51,24.51,1320000,0,0,0,0,0,1,0,0,0,0,0,0
05613,1952,1952-06-20,4,24.59,24.59,24.59,24.59,24.59,1190000,0,0,0,0,0,1,0,0,0,0,0,0
05614,1952,1952-06-23,0,24.56,24.56,24.56,24.56,24.56,1200000,0,0,0,0,0,1,0,0,0,0,0,0
05615,1952,1952-06-24,1,24.6,24.6,24.6,24.6,24.6,1200000,0,0,0,0,0,1,0,0,0,0,0,0
05616,1952,1952-06-25,2,24.66,24.66,24.66,24.66,24.66,1230000,0,0,0,0,0,1,0,0,0,0,0,0
05617,1952,1952-06-26,3,24.75,24.75,24.75,24.75,24.75,1190000,0,0,0,0,0,1,0,0,0,0,0,0
05618,1952,1952-06-27,4,24.83,24.83,24.83,24.83,24.83,1210000,0,0,0,0,0,1,0,0,0,0,0,0
05619,1952,1952-06-30,0,24.96,24.96,24.96,24.96,24.96,1380000,0,0,0,0,0,1,0,0,0,0,0,0
05620,1952,1952-07-01,1,25.12,25.12,25.12,25.12,25.12,1450000,0,0,0,0,0,0,1,0,0,0,0,0
05621,1952,1952-07-02,2,25.06,25.06,25.06,25.06,25.06,1320000,0,0,0,0,0,0,1,0,0,0,0,0
05622,1952,1952-07-03,3,25.05,25.05,25.05,25.05,25.05,1150000,0,0,0,0,0,0,1,0,0,0,0,0
05623,1952,1952-07-07,0,24.97,24.97,24.97,24.97,24.97,1080000,0,0,0,0,0,0,1,0,0,0,0,0
05624,1952,1952-07-08,1,24.96,24.96,24.96,24.96,24.96,850000,0,0,0,0,0,0,1,0,0,0,0,0
05625,1952,1952-07-09,2,24.86,24.86,24.86,24.86,24.86,1120000,0,0,0,0,0,0,1,0,0,0,0,0
05626,1952,1952-07-10,3,24.81,24.81,24.81,24.81,24.81,1010000,0,0,0,0,0,0,1,0,0,0,0,0
05627,1952,1952-07-11,4,24.98,24.98,24.98,24.98,24.98,1040000,0,0,0,0,0,0,1,0,0,0,0,0
05628,1952,1952-07-14,0,25.03,25.03,25.03,25.03,25.03,1090000,0,0,0,0,0,0,1,0,0,0,0,0
05629,1952,1952-07-15,1,25.16,25.16,25.16,25.16,25.16,1220000,0,0,0,0,0,0,1,0,0,0,0,0
05630,1952,1952-07-16,2,25.16,25.16,25.16,25.16,25.16,1120000,0,0,0,0,0,0,1,0,0,0,0,0
05631,1952,1952-07-17,3,25.05,25.05,25.05,25.05,25.05,1010000,0,0,0,0,0,0,1,0,0,0,0,0
05632,1952,1952-07-18,4,24.85,24.85,24.85,24.85,24.85,1020000,0,0,0,0,0,0,1,0,0,0,0,0
05633,1952,1952-07-21,0,24.95,24.95,24.95,24.95,24.95,780000,0,0,0,0,0,0,1,0,0,0,0,0
05634,1952,1952-07-22,1,25.0,25.0,25.0,25.0,25.0,910000,0,0,0,0,0,0,1,0,0,0,0,0
05635,1952,1952-07-23,2,25.11,25.11,25.11,25.11,25.11,1020000,0,0,0,0,0,0,1,0,0,0,0,0
05636,1952,1952-07-24,3,25.24,25.24,25.24,25.24,25.24,1270000,0,0,0,0,0,0,1,0,0,0,0,0
05637,1952,1952-07-25,4,25.16,25.16,25.16,25.16,25.16,1130000,0,0,0,0,0,0,1,0,0,0,0,0
05638,1952,1952-07-28,0,25.2,25.2,25.2,25.2,25.2,1030000,0,0,0,0,0,0,1,0,0,0,0,0
05639,1952,1952-07-29,1,25.26,25.26,25.26,25.26,25.26,1010000,0,0,0,0,0,0,1,0,0,0,0,0
05640,1952,1952-07-30,2,25.37,25.37,25.37,25.37,25.37,1240000,0,0,0,0,0,0,1,0,0,0,0,0
05641,1952,1952-07-31,3,25.4,25.4,25.4,25.4,25.4,1230000,0,0,0,0,0,0,1,0,0,0,0,0
05642,1952,1952-08-01,4,25.45,25.45,25.45,25.45,25.45,1050000,0,0,0,0,0,0,0,1,0,0,0,0
05643,1952,1952-08-04,0,25.43,25.43,25.43,25.43,25.43,950000,0,0,0,0,0,0,0,1,0,0,0,0
05644,1952,1952-08-05,1,25.46,25.46,25.46,25.46,25.46,1050000,0,0,0,0,0,0,0,1,0,0,0,0
05645,1952,1952-08-06,2,25.44,25.44,25.44,25.44,25.44,1140000,0,0,0,0,0,0,0,1,0,0,0,0
05646,1952,1952-08-07,3,25.52,25.52,25.52,25.52,25.52,1180000,0,0,0,0,0,0,0,1,0,0,0,0
05647,1952,1952-08-08,4,25.55,25.55,25.55,25.55,25.55,1170000,0,0,0,0,0,0,0,1,0,0,0,0
05648,1952,1952-08-11,0,25.52,25.52,25.52,25.52,25.52,1160000,0,0,0,0,0,0,0,1,0,0,0,0
05649,1952,1952-08-12,1,25.31,25.31,25.31,25.31,25.31,1110000,0,0,0,0,0,0,0,1,0,0,0,0
05650,1952,1952-08-13,2,25.28,25.28,25.28,25.28,25.28,990000,0,0,0,0,0,0,0,1,0,0,0,0
05651,1952,1952-08-14,3,25.28,25.28,25.28,25.28,25.28,930000,0,0,0,0,0,0,0,1,0,0,0,0
05652,1952,1952-08-15,4,25.2,25.2,25.2,25.2,25.2,890000,0,0,0,0,0,0,0,1,0,0,0,0
05653,1952,1952-08-18,0,24.94,24.94,24.94,24.94,24.94,1090000,0,0,0,0,0,0,0,1,0,0,0,0
05654,1952,1952-08-19,1,24.89,24.89,24.89,24.89,24.89,980000,0,0,0,0,0,0,0,1,0,0,0,0
05655,1952,1952-08-20,2,24.95,24.95,24.95,24.95,24.95,960000,0,0,0,0,0,0,0,1,0,0,0,0
05656,1952,1952-08-21,3,24.98,24.98,24.98,24.98,24.98,800000,0,0,0,0,0,0,0,1,0,0,0,0
05657,1952,1952-08-22,4,24.99,24.99,24.99,24.99,24.99,910000,0,0,0,0,0,0,0,1,0,0,0,0
05658,1952,1952-08-25,0,24.87,24.87,24.87,24.87,24.87,840000,0,0,0,0,0,0,0,1,0,0,0,0
05659,1952,1952-08-26,1,24.83,24.83,24.83,24.83,24.83,890000,0,0,0,0,0,0,0,1,0,0,0,0
05660,1952,1952-08-27,2,24.94,24.94,24.94,24.94,24.94,930000,0,0,0,0,0,0,0,1,0,0,0,0
05661,1952,1952-08-28,3,24.97,24.97,24.97,24.97,24.97,980000,0,0,0,0,0,0,0,1,0,0,0,0
05662,1952,1952-08-29,4,25.03,25.03,25.03,25.03,25.03,890000,0,0,0,0,0,0,0,1,0,0,0,0
05663,1952,1952-09-02,1,25.15,25.15,25.15,25.15,25.15,970000,0,0,0,0,0,0,0,0,1,0,0,0
05664,1952,1952-09-03,2,25.25,25.25,25.25,25.25,25.25,1200000,0,0,0,0,0,0,0,0,1,0,0,0
05665,1952,1952-09-04,3,25.24,25.24,25.24,25.24,25.24,1120000,0,0,0,0,0,0,0,0,1,0,0,0
05666,1952,1952-09-05,4,25.21,25.21,25.21,25.21,25.21,1040000,0,0,0,0,0,0,0,0,1,0,0,0
05667,1952,1952-09-08,0,25.11,25.11,25.11,25.11,25.11,1170000,0,0,0,0,0,0,0,0,1,0,0,0
05668,1952,1952-09-09,1,24.86,24.86,24.86,24.86,24.86,1310000,0,0,0,0,0,0,0,0,1,0,0,0
05669,1952,1952-09-10,2,24.69,24.69,24.69,24.69,24.69,1590000,0,0,0,0,0,0,0,0,1,0,0,0
05670,1952,1952-09-11,3,24.72,24.72,24.72,24.72,24.72,970000,0,0,0,0,0,0,0,0,1,0,0,0
05671,1952,1952-09-12,4,24.71,24.71,24.71,24.71,24.71,1040000,0,0,0,0,0,0,0,0,1,0,0,0
05672,1952,1952-09-15,0,24.45,24.45,24.45,24.45,24.45,1100000,0,0,0,0,0,0,0,0,1,0,0,0
05673,1952,1952-09-16,1,24.53,24.53,24.53,24.53,24.53,1140000,0,0,0,0,0,0,0,0,1,0,0,0
05674,1952,1952-09-17,2,24.58,24.58,24.58,24.58,24.58,1000000,0,0,0,0,0,0,0,0,1,0,0,0
05675,1952,1952-09-18,3,24.51,24.51,24.51,24.51,24.51,1030000,0,0,0,0,0,0,0,0,1,0,0,0
05676,1952,1952-09-19,4,24.57,24.57,24.57,24.57,24.57,1150000,0,0,0,0,0,0,0,0,1,0,0,0
05677,1952,1952-09-22,0,24.59,24.59,24.59,24.59,24.59,1160000,0,0,0,0,0,0,0,0,1,0,0,0
05678,1952,1952-09-23,1,24.7,24.7,24.7,24.7,24.7,1240000,0,0,0,0,0,0,0,0,1,0,0,0
05679,1952,1952-09-24,2,24.79,24.79,24.79,24.79,24.79,1390000,0,0,0,0,0,0,0,0,1,0,0,0
05680,1952,1952-09-25,3,24.81,24.81,24.81,24.81,24.81,1210000,0,0,0,0,0,0,0,0,1,0,0,0
05681,1952,1952-09-26,4,24.73,24.73,24.73,24.73,24.73,1180000,0,0,0,0,0,0,0,0,1,0,0,0
05682,1952,1952-09-29,0,24.68,24.68,24.68,24.68,24.68,970000,0,0,0,0,0,0,0,0,1,0,0,0
05683,1952,1952-09-30,1,24.54,24.54,24.54,24.54,24.54,1120000,0,0,0,0,0,0,0,0,1,0,0,0
05684,1952,1952-10-01,2,24.48,24.48,24.48,24.48,24.48,1060000,0,0,0,0,0,0,0,0,0,1,0,0
05685,1952,1952-10-02,3,24.52,24.52,24.52,24.52,24.52,1040000,0,0,0,0,0,0,0,0,0,1,0,0
05686,1952,1952-10-03,4,24.5,24.5,24.5,24.5,24.5,980000,0,0,0,0,0,0,0,0,0,1,0,0
05687,1952,1952-10-06,0,24.44,24.44,24.44,24.44,24.44,1070000,0,0,0,0,0,0,0,0,0,1,0,0
05688,1952,1952-10-07,1,24.4,24.4,24.4,24.4,24.4,950000,0,0,0,0,0,0,0,0,0,1,0,0
05689,1952,1952-10-08,2,24.58,24.58,24.58,24.58,24.58,1260000,0,0,0,0,0,0,0,0,0,1,0,0
05690,1952,1952-10-09,3,24.57,24.57,24.57,24.57,24.57,1090000,0,0,0,0,0,0,0,0,0,1,0,0
05691,1952,1952-10-10,4,24.55,24.55,24.55,24.55,24.55,1070000,0,0,0,0,0,0,0,0,0,1,0,0
05692,1952,1952-10-14,1,24.48,24.48,24.48,24.48,24.48,1130000,0,0,0,0,0,0,0,0,0,1,0,0
05693,1952,1952-10-15,2,24.06,24.06,24.06,24.06,24.06,1730000,0,0,0,0,0,0,0,0,0,1,0,0
05694,1952,1952-10-16,3,23.91,23.91,23.91,23.91,23.91,1730000,0,0,0,0,0,0,0,0,0,1,0,0
05695,1952,1952-10-17,4,24.2,24.2,24.2,24.2,24.2,1360000,0,0,0,0,0,0,0,0,0,1,0,0
05696,1952,1952-10-20,0,24.13,24.13,24.13,24.13,24.13,1050000,0,0,0,0,0,0,0,0,0,1,0,0
05697,1952,1952-10-21,1,24.07,24.07,24.07,24.07,24.07,990000,0,0,0,0,0,0,0,0,0,1,0,0
05698,1952,1952-10-22,2,23.8,23.8,23.8,23.8,23.8,1160000,0,0,0,0,0,0,0,0,0,1,0,0
05699,1952,1952-10-23,3,23.87,23.87,23.87,23.87,23.87,1260000,0,0,0,0,0,0,0,0,0,1,0,0
05700,1952,1952-10-24,4,24.03,24.03,24.03,24.03,24.03,1060000,0,0,0,0,0,0,0,0,0,1,0,0
05701,1952,1952-10-27,0,24.09,24.09,24.09,24.09,24.09,1000000,0,0,0,0,0,0,0,0,0,1,0,0
05702,1952,1952-10-28,1,24.13,24.13,24.13,24.13,24.13,1080000,0,0,0,0,0,0,0,0,0,1,0,0
05703,1952,1952-10-29,2,24.15,24.15,24.15,24.15,24.15,1020000,0,0,0,0,0,0,0,0,0,1,0,0
05704,1952,1952-10-30,3,24.15,24.15,24.15,24.15,24.15,1090000,0,0,0,0,0,0,0,0,0,1,0,0
05705,1952,1952-10-31,4,24.52,24.52,24.52,24.52,24.52,1760000,0,0,0,0,0,0,0,0,0,1,0,0
05706,1952,1952-11-03,0,24.6,24.6,24.6,24.6,24.6,1670000,0,0,0,0,0,0,0,0,0,0,1,0
05707,1952,1952-11-05,2,24.67,24.67,24.67,24.67,24.67,2030000,0,0,0,0,0,0,0,0,0,0,1,0
05708,1952,1952-11-06,3,24.77,24.77,24.77,24.77,24.77,1390000,0,0,0,0,0,0,0,0,0,0,1,0
05709,1952,1952-11-07,4,24.78,24.78,24.78,24.78,24.78,1540000,0,0,0,0,0,0,0,0,0,0,1,0
05710,1952,1952-11-10,0,24.77,24.77,24.77,24.77,24.77,1360000,0,0,0,0,0,0,0,0,0,0,1,0
05711,1952,1952-11-12,2,24.65,24.65,24.65,24.65,24.65,1490000,0,0,0,0,0,0,0,0,0,0,1,0
05712,1952,1952-11-13,3,24.71,24.71,24.71,24.71,24.71,1330000,0,0,0,0,0,0,0,0,0,0,1,0
05713,1952,1952-11-14,4,24.75,24.75,24.75,24.75,24.75,1700000,0,0,0,0,0,0,0,0,0,0,1,0
05714,1952,1952-11-17,0,24.8,24.8,24.8,24.8,24.8,1490000,0,0,0,0,0,0,0,0,0,0,1,0
05715,1952,1952-11-18,1,25.16,25.16,25.16,25.16,25.16,2250000,0,0,0,0,0,0,0,0,0,0,1,0
05716,1952,1952-11-19,2,25.33,25.33,25.33,25.33,25.33,2350000,0,0,0,0,0,0,0,0,0,0,1,0
05717,1952,1952-11-20,3,25.28,25.28,25.28,25.28,25.28,1740000,0,0,0,0,0,0,0,0,0,0,1,0
05718,1952,1952-11-21,4,25.27,25.27,25.27,25.27,25.27,1760000,0,0,0,0,0,0,0,0,0,0,1,0
05719,1952,1952-11-24,0,25.42,25.42,25.42,25.42,25.42,2100000,0,0,0,0,0,0,0,0,0,0,1,0
05720,1952,1952-11-25,1,25.36,25.36,25.36,25.36,25.36,1930000,0,0,0,0,0,0,0,0,0,0,1,0
05721,1952,1952-11-26,2,25.52,25.52,25.52,25.52,25.52,1920000,0,0,0,0,0,0,0,0,0,0,1,0
05722,1952,1952-11-28,4,25.66,25.66,25.66,25.66,25.66,2160000,0,0,0,0,0,0,0,0,0,0,1,0
05723,1952,1952-12-01,0,25.68,25.68,25.68,25.68,25.68,2100000,0,0,0,0,0,0,0,0,0,0,0,1
05724,1952,1952-12-02,1,25.74,25.74,25.74,25.74,25.74,1610000,0,0,0,0,0,0,0,0,0,0,0,1
05725,1952,1952-12-03,2,25.71,25.71,25.71,25.71,25.71,1610000,0,0,0,0,0,0,0,0,0,0,0,1
05726,1952,1952-12-04,3,25.61,25.61,25.61,25.61,25.61,1570000,0,0,0,0,0,0,0,0,0,0,0,1
05727,1952,1952-12-05,4,25.62,25.62,25.62,25.62,25.62,1510000,0,0,0,0,0,0,0,0,0,0,0,1
05728,1952,1952-12-08,0,25.76,25.76,25.76,25.76,25.76,1790000,0,0,0,0,0,0,0,0,0,0,0,1
05729,1952,1952-12-09,1,25.93,25.93,25.93,25.93,25.93,2120000,0,0,0,0,0,0,0,0,0,0,0,1
05730,1952,1952-12-10,2,25.98,25.98,25.98,25.98,25.98,1880000,0,0,0,0,0,0,0,0,0,0,0,1
05731,1952,1952-12-11,3,25.96,25.96,25.96,25.96,25.96,1790000,0,0,0,0,0,0,0,0,0,0,0,1
05732,1952,1952-12-12,4,26.04,26.04,26.04,26.04,26.04,2030000,0,0,0,0,0,0,0,0,0,0,0,1
05733,1952,1952-12-15,0,26.04,26.04,26.04,26.04,26.04,1940000,0,0,0,0,0,0,0,0,0,0,0,1
05734,1952,1952-12-16,1,26.07,26.07,26.07,26.07,26.07,1980000,0,0,0,0,0,0,0,0,0,0,0,1
05735,1952,1952-12-17,2,26.04,26.04,26.04,26.04,26.04,1700000,0,0,0,0,0,0,0,0,0,0,0,1
05736,1952,1952-12-18,3,26.03,26.03,26.03,26.03,26.03,1860000,0,0,0,0,0,0,0,0,0,0,0,1
05737,1952,1952-12-19,4,26.15,26.15,26.15,26.15,26.15,2050000,0,0,0,0,0,0,0,0,0,0,0,1
05738,1952,1952-12-22,0,26.3,26.3,26.3,26.3,26.3,2100000,0,0,0,0,0,0,0,0,0,0,0,1
05739,1952,1952-12-23,1,26.19,26.19,26.19,26.19,26.19,2100000,0,0,0,0,0,0,0,0,0,0,0,1
05740,1952,1952-12-24,2,26.21,26.21,26.21,26.21,26.21,1510000,0,0,0,0,0,0,0,0,0,0,0,1
05741,1952,1952-12-26,4,26.25,26.25,26.25,26.25,26.25,1290000,0,0,0,0,0,0,0,0,0,0,0,1
05742,1952,1952-12-29,0,26.4,26.4,26.4,26.4,26.4,1820000,0,0,0,0,0,0,0,0,0,0,0,1
05743,1952,1952-12-30,1,26.59,26.59,26.59,26.59,26.59,2070000,0,0,0,0,0,0,0,0,0,0,0,1
05744,1952,1952-12-31,2,26.57,26.57,26.57,26.57,26.57,2050000,0,0,0,0,0,0,0,0,0,0,0,1
05745,1953,1953-01-02,4,26.54,26.54,26.54,26.54,26.54,1450000,1,0,0,0,0,0,0,0,0,0,0,0
05746,1953,1953-01-05,0,26.66,26.66,26.66,26.66,26.66,2130000,1,0,0,0,0,0,0,0,0,0,0,0
05747,1953,1953-01-06,1,26.48,26.48,26.48,26.48,26.48,2080000,1,0,0,0,0,0,0,0,0,0,0,0
05748,1953,1953-01-07,2,26.37,26.37,26.37,26.37,26.37,1760000,1,0,0,0,0,0,0,0,0,0,0,0
05749,1953,1953-01-08,3,26.33,26.33,26.33,26.33,26.33,1780000,1,0,0,0,0,0,0,0,0,0,0,0
05750,1953,1953-01-09,4,26.08,26.08,26.08,26.08,26.08,2080000,1,0,0,0,0,0,0,0,0,0,0,0
05751,1953,1953-01-12,0,25.86,25.86,25.86,25.86,25.86,1500000,1,0,0,0,0,0,0,0,0,0,0,0
05752,1953,1953-01-13,1,26.02,26.02,26.02,26.02,26.02,1680000,1,0,0,0,0,0,0,0,0,0,0,0
05753,1953,1953-01-14,2,26.08,26.08,26.08,26.08,26.08,1370000,1,0,0,0,0,0,0,0,0,0,0,0
05754,1953,1953-01-15,3,26.13,26.13,26.13,26.13,26.13,1450000,1,0,0,0,0,0,0,0,0,0,0,0
05755,1953,1953-01-16,4,26.02,26.02,26.02,26.02,26.02,1710000,1,0,0,0,0,0,0,0,0,0,0,0
05756,1953,1953-01-19,0,26.01,26.01,26.01,26.01,26.01,1360000,1,0,0,0,0,0,0,0,0,0,0,0
05757,1953,1953-01-20,1,26.14,26.14,26.14,26.14,26.14,1490000,1,0,0,0,0,0,0,0,0,0,0,0
05758,1953,1953-01-21,2,26.09,26.09,26.09,26.09,26.09,1300000,1,0,0,0,0,0,0,0,0,0,0,0
05759,1953,1953-01-22,3,26.12,26.12,26.12,26.12,26.12,1380000,1,0,0,0,0,0,0,0,0,0,0,0
